postgresql,Reader,ZJJC,dm_zj_top.dmf_zj_jsc_pchz_ss_d,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dmf_zj_jsc_pchz_ss_d
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_szy_kpi,Writer,odps_first,ads_fin_app_zj_szy_kpi
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_rz_rzlx,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_rz_rzlx
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_balance,Writer,odps_first,ads_fin_app_zj_balance
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_risk_shhz_a,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_risk_shhz_a
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_acc_idle,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_acc_idle
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_risk_szhz,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_risk_szhz
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_acc_not_arrival,Writer,odps_first,ads_fin_app_zj_acc_not_arrival
postgresql,Reader,ZJJC,dm_zj_top.dm_fin_zj_balist_kpi_d,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_fin_zj_balist_kpi_d
postgresql,Reader,ZJJC,dm_zj_top.dmf_fin_pj_due_d,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dmf_fin_pj_due_d
postgresql,Reader,ZJJC,dm_zj_top.dm_app_pj_kpi_d,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_pj_kpi_d
postgresql,Reader,ZJJC,dm_zj_top.dim_fin_app_time,Writer,odps_first,dim_fin_app_time
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_all_kpi,Writer,odps_first,ads_fin_app_zj_all_kpi
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_kpi,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_kpi
postgresql,Reader,ZJJC,dm_zj_top.dim_fin_app_time,Writer,odps_first,dim_fin_app_time
postgresql,Reader,ZJJC,public.t_user,Writer,odps_first,dwd_zjjk_matcloud_public_t_user
postgresql,Reader,ZJJC,dm_zj_top.dim_fin_sys_enumbank,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dim_fin_sys_enumbank
postgresql,Reader,ZJJC,dm_zj_top.dm_app_zj_rz_cxjq,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_rz_cxjq
postgresql,Reader,ZJJC,dm_zj_top.dim_app_zj_rz_kpi,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dim_app_zj_rz_kpi
postgresql,Reader,ZJJC,dm_zj_top.dmf_zj_jsc_pchz_d,Writer,odps_first,dwd_zjjk_matcloud_dm_zj_top_dmf_zj_jsc_pchz_d
postgresql,Reader,ZJJC,public.t_organization,Writer,odps_first,dwd_zjjk_matcloud_public_t_organization
odps,Reader,odps_first,dwd_zjjk_matcloud_dm_zj_top_t_app_zj_menus,Writer,cwssfy,t_app_zj_menus
odps,Reader,odps_first,dwd_zjjk_matcloud_dm_zj_top_t_app_zj_user_activation,Writer,cwssfy,t_app_zj_user_activation
odps,Reader,odps_first,dwd_zjjk_matcloud_public_t_user_role,Writer,cwssfy,t_user_role
odps,Reader,odps_first,ads_fin_app_pj_kptx_diy,Writer,cwssfy,ads_fin_app_pj_kptx_diy
odps,Reader,odps_first,dwd_zjjk_matcloud_dm_zj_top_t_app_zj_online_organ,Writer,cwssfy,t_app_zj_online_organ
odps,Reader,odps_first,dwd_zjjk_matcloud_dm_zj_top_t_app_zj_user_new,Writer,cwssfy,t_app_zj_user_new
odps,Reader,odps_first,dwd_zjjk_matcloud_dm_zj_top_dm_app_zj_zjcl,Writer,cwssfy,dm_app_zj_zjcl
odps,Reader,odps_first,dwd_zjjk_matcloud_public_t_user_organization,Writer,cwssfy,t_user_organization
